City,Location,DT,Clouds,Feels Like,Humidity,Pressure,Temp,Temp Max,Temp Min,Weather Main,Wind Degree,Wind Speed,Is Rain,Atmospheric Pressure Ratio,Wind Impact
DaNang,SonTra,1653818400,40,37.67,62,1001,31.99,31.99,31.99,Clouds,110,3.6,0,0.9879101899827288,0.6993627890723279
QuangNam,TX_DienBan,1653822000,40,36.01,74,1002,29.99,29.99,29.99,Clouds,120,3.09,0,0.9888971132494448,0.9300899999999995
DaNang,CamLe,1653822000,40,36.01,74,1002,29.99,29.99,29.99,Clouds,120,3.09,0,0.9888971132494448,0.9300899999999995
DaNang,LienChieu,1653822000,40,35.91,74,1002,29.95,29.95,29.95,Clouds,120,3.09,0,0.9888971132494448,0.9208199999999991
DaNang,ThanhKhe,1653829200,75,36.01,74,1005,29.99,29.99,29.99,Clouds,190,1.03,0,0.9918578830495929,0.6106398953327496
QuangNam,TP_HoiAn,1653840000,11,32.52,83,1005,27.98,27.98,27.98,Clouds,218,2.58,0,0.9918578830495929,0.9230127559146265
DaNang,ThanhKhe,1653843600,40,30.0,83,1004,26.99,26.99,26.99,Clouds,220,1.54,0,0.9908709597828769,0.3550922411633713
DaNang,CamLe,1653847200,20,29.53,78,1004,26.99,26.99,26.99,Clouds,210,2.57,0,0.9908709597828769,0.5653240630824063
DaNang,ThanhKhe,1653850800,20,25.99,83,1003,25.99,25.99,25.99,Clouds,0,0.51,0,0.9898840365161609,0.0
QuangNam,TP_HoiAn,1653858000,17,25.98,86,1003,25.98,25.98,25.98,Clouds,232,3.08,0,0.9898840365161609,0.0
DaNang,SonTra,1653861600,20,25.99,89,1004,25.99,25.99,25.99,Clouds,0,0.51,0,0.9908709597828769,0.0
QuangNam,TX_DienBan,1653865200,20,25.99,89,1004,25.99,25.99,25.99,Clouds,260,1.03,0,0.9908709597828769,0.0
QuangNam,TP_TamKy,1653868800,20,29.38,77,1005,26.96,26.96,26.96,Clouds,237,1.94,0,0.9918578830495929,0.25569713415885464
QuangNam,TX_DienBan,1653872400,20,36.41,66,1005,30.99,30.99,30.99,Clouds,0,0.51,0,0.9918578830495929,0.27641999999999994
DaNang,ThanhKhe,1653879600,20,39.06,52,1005,33.99,33.99,33.99,Clouds,180,1.54,0,0.9918578830495929,0.78078
QuangNam,TP_TamKy,1653894000,73,37.65,64,1002,31.73,31.73,31.73,Clouds,64,3.89,0,0.9888971132494448,1.0095161465176303
DaNang,LienChieu,1653908400,75,33.99,66,1003,29.95,29.95,29.95,Clouds,240,2.57,0,0.9898840365161609,0.5191400000000008
DaNang,CamLe,1653912000,40,33.47,74,1004,28.99,28.99,28.99,Clouds,240,1.54,0,0.9908709597828769,0.3449600000000003
DaNang,HaiChau,1653915600,40,30.0,83,1004,26.99,26.99,26.99,Clouds,220,2.57,0,0.9908709597828769,0.5925889998635481
QuangNam,TP_HoiAn,1653926400,52,30.17,85,1005,26.98,26.98,26.98,Clouds,207,2.72,0,0.9918578830495929,0.7731085409077635
QuangNam,TP_HoiAn,1653933600,54,25.98,86,1004,25.98,25.98,25.98,Clouds,216,2.7,0,0.9908709597828769,0.0
DaNang,ThanhKhe,1653944400,20,25.99,89,1003,25.99,25.99,25.99,Clouds,230,1.03,0,0.9898840365161609,0.0
DaNang,NguHanhSon,1653944400,20,25.99,89,1003,25.99,25.99,25.99,Clouds,230,1.03,0,0.9898840365161609,0.0
DaNang,HaiChau,1653948000,20,25.99,89,1004,25.99,25.99,25.99,Clouds,180,1.54,0,0.9908709597828769,0.0
DaNang,SonTra,1653958800,0,35.33,62,1006,30.99,30.99,30.99,Clear,0,0.51,0,0.9928448063163089,0.22134
DaNang,HaiChau,1653962400,20,37.67,62,1006,31.99,31.99,31.99,Clouds,0,0.51,0,0.9928448063163089,0.28968000000000016
DaNang,ThanhKhe,1653966000,20,38.79,58,1006,32.99,32.99,32.99,Clouds,0,0.51,0,0.9928448063163089,0.29579999999999984
DaNang,CamLe,1653973200,20,39.99,62,1006,32.99,32.99,32.99,Clouds,100,3.09,0,0.9928448063163089,0.37560100829357024
DaNang,ThanhKhe,1653973200,20,39.99,62,1006,32.99,32.99,32.99,Clouds,100,3.09,0,0.9928448063163089,0.37560100829357024
QuangNam,TP_TamKy,1653973200,29,38.16,61,1004,32.32,32.32,32.32,Clouds,28,2.59,0,0.9908709597828769,1.3355112110546976
DaNang,HaiChau,1653984000,20,39.99,66,1003,32.99,32.99,32.99,Clouds,80,4.12,0,0.9898840365161609,0.5008013443914273
QuangNam,TP_HoiAn,1653984000,56,39.98,69,1003,32.98,32.98,32.98,Clouds,61,4.09,0,0.9898840365161609,1.388009942765263
QuangNam,TP_HoiAn,1653987600,53,37.85,71,1002,30.98,30.98,30.98,Clouds,76,3.24,0,0.9888971132494448,0.5384891089773889
DaNang,ThanhKhe,1653991200,75,30.6,89,1005,26.99,26.99,26.99,Clouds,240,4.12,0,0.9918578830495929,0.7436600000000013
DaNang,NguHanhSon,1653991200,75,30.6,89,1005,26.99,26.99,26.99,Clouds,240,4.12,0,0.9918578830495929,0.7436600000000013
DaNang,SonTra,1653994800,75,30.0,83,1005,26.99,26.99,26.99,Clouds,320,1.54,0,0.9918578830495929,0.3550922411633711
QuangNam,TP_HoiAn,1653998400,72,25.98,86,1004,25.98,25.98,25.98,Clouds,133,2.68,0,0.9908709597828769,0.0
QuangNam,TP_TamKy,1654002000,100,31.16,88,1005,27.23,27.23,27.23,Clouds,152,1.68,0,0.9918578830495929,0.5829573187091778
DaNang,CamLe,1654005600,40,30.0,83,1006,26.99,26.99,26.99,Clouds,0,1.03,0,0.9928448063163089,0.31003000000000014
DaNang,NguHanhSon,1654012800,40,25.99,89,1007,25.99,25.99,25.99,Clouds,200,1.03,0,0.9938317295830249,0.0
DaNang,CamLe,1654012800,40,25.99,89,1007,25.99,25.99,25.99,Clouds,200,1.03,0,0.9938317295830249,0.0
DaNang,HoaVang,1654016400,20,25.95,89,1007,25.95,25.95,25.95,Clouds,210,1.03,0,0.9938317295830249,0.0
QuangNam,TP_TamKy,1654020000,88,26.85,90,1005,25.86,25.86,25.86,Clouds,239,1.5,0,0.9918578830495929,0.07648315412414325
DaNang,NguHanhSon,1654020000,20,25.99,89,1007,25.99,25.99,25.99,Clouds,190,1.54,0,0.9938317295830249,0.0
QuangNam,TX_DienBan,1654027200,96,26.34,85,1005,26.34,26.34,26.34,Clouds,206,2.36,0,0.9918578830495929,0.0
QuangNam,TP_TamKy,1654030800,90,26.05,92,1005,25.08,25.08,25.08,Clouds,217,1.22,0,0.9918578830495929,0.09451052625899689
DaNang,HoaVang,1654034400,20,25.96,94,1006,24.95,24.95,24.95,Clouds,190,1.03,0,0.9928448063163089,0.10244955054586016
DaNang,HaiChau,1654034400,20,26.0,94,1006,24.99,24.99,24.99,Clouds,190,1.03,0,0.9928448063163089,0.10244955054586016
DaNang,HaiChau,1654056000,20,39.99,62,1007,32.99,32.99,32.99,Clouds,100,3.09,0,0.9938317295830249,0.37560100829357024
QuangNam,TP_HoiAn,1654059600,58,38.98,72,1005,31.98,31.98,31.98,Clouds,103,4.03,0,0.9918578830495929,0.6345869243040423
QuangNam,TP_TamKy,1654059600,40,38.48,68,1005,31.56,31.56,31.56,Clouds,65,3.33,0,0.9918578830495929,0.9738646176247979
DaNang,HoaVang,1654066800,20,38.95,70,1005,31.95,31.95,31.95,Clouds,80,3.6,0,0.9918578830495929,0.4375934077206648
DaNang,SonTra,1654077600,20,38.99,70,1003,31.99,31.99,31.99,Clouds,90,3.09,0,0.9898840365161609,1.324455513277863e-16
DaNang,CamLe,1654084800,40,33.47,74,1005,28.99,28.99,28.99,Clouds,190,2.57,0,0.9918578830495929,1.1338682545081358
QuangNam,TP_TamKy,1654088400,91,31.11,90,1005,27.13,27.13,27.13,Clouds,143,3.34,0,0.9918578830495929,1.0616421562160674
QuangNam,TX_DienBan,1654092000,40,31.77,78,1006,27.99,27.99,27.99,Clouds,190,2.06,0,0.9928448063163089,0.7668501011155463
DaNang,LienChieu,1654092000,40,31.68,78,1006,27.95,27.95,27.95,Clouds,190,2.06,0,0.9928448063163089,0.7567065812595205
DaNang,LienChieu,1654095600,40,32.44,83,1006,27.95,27.95,27.95,Clouds,220,2.06,0,0.9928448063163089,0.7085451472184673
DaNang,HaiChau,1654110000,20,25.99,89,1005,25.99,25.99,25.99,Clouds,200,1.54,0,0.9918578830495929,0.0
DaNang,NguHanhSon,1654117200,20,25.99,89,1005,25.99,25.99,25.99,Clouds,200,1.54,0,0.9918578830495929,0.0
DaNang,HoaVang,1654117200,20,25.95,89,1005,25.95,25.95,25.95,Clouds,200,1.54,0,0.9918578830495929,0.0
DaNang,NguHanhSon,1654120800,20,25.99,89,1005,25.99,25.99,25.99,Clouds,200,1.54,0,0.9918578830495929,0.0
QuangNam,TP_TamKy,1654120800,95,25.95,91,1005,25.02,25.02,25.02,Clouds,198,1.33,0,0.9918578830495929,0.11763618050054751
DaNang,HaiChau,1654124400,20,25.99,89,1006,25.99,25.99,25.99,Clouds,170,1.54,0,0.9928448063163089,0.0
QuangNam,TX_DienBan,1654131600,20,35.01,70,1006,29.99,29.99,29.99,Clouds,150,1.54,0,0.9928448063163089,0.6695069191576739
DaNang,HoaVang,1654135200,20,36.31,66,1007,30.95,30.95,30.95,Clouds,200,3.09,0,0.9938317295830249,1.5563565062504539
DaNang,CamLe,1654138800,20,40.99,59,1007,33.99,33.99,33.99,Clouds,180,1.54,0,0.9938317295830249,1.078
DaNang,HaiChau,1654142400,20,41.45,52,1006,34.99,34.99,34.99,Clouds,190,2.06,0,0.9928448063163089,1.3105427653985262
DaNang,ThanhKhe,1654149600,20,37.79,55,1005,32.99,32.99,32.99,Clouds,80,4.12,0,0.9918578830495929,0.34340663615412137
QuangNam,TP_HoiAn,1654149600,96,39.98,70,1004,32.98,32.98,32.98,Clouds,97,4.65,0,0.9908709597828769,0.39668471278375467
QuangNam,TP_TamKy,1654153200,84,37.71,66,1003,31.51,31.51,31.51,Clouds,79,4.19,0,0.9898840365161609,0.49568360818918833
DaNang,SonTra,1654156800,40,37.79,55,1005,32.99,32.99,32.99,Clouds,130,5.14,0,0.9918578830495929,1.5858855906186289
DaNang,LienChieu,1654156800,40,37.7,55,1005,32.95,32.95,32.95,Clouds,130,5.14,0,0.9918578830495929,1.5693659490496858
DaNang,LienChieu,1654160400,40,29.1,74,1005,26.95,26.95,26.95,Clouds,180,5.14,0,0.9918578830495929,1.105100000000001
DaNang,HoaVang,1654160400,40,29.1,74,1005,26.95,26.95,26.95,Clouds,180,5.14,0,0.9918578830495929,1.105100000000001
DaNang,SonTra,1654160400,40,29.18,74,1005,26.99,26.99,26.99,Clouds,180,5.14,0,0.9918578830495929,1.1256600000000005
DaNang,CamLe,1654171200,75,25.99,94,1005,25.99,25.99,25.99,Clouds,0,0.0,0,0.9918578830495929,0.0
DaNang,ThanhKhe,1654174800,75,25.99,94,1006,25.99,25.99,25.99,Clouds,200,2.57,0,0.9928448063163089,0.0
DaNang,HoaVang,1654178400,40,25.95,89,1006,25.95,25.95,25.95,Clouds,230,2.06,0,0.9928448063163089,0.0
DaNang,ThanhKhe,1654178400,40,25.99,89,1006,25.99,25.99,25.99,Clouds,230,2.06,0,0.9928448063163089,0.0
QuangNam,TP_HoiAn,1654182000,100,25.98,87,1005,25.98,25.98,25.98,Clouds,210,2.86,0,0.9918578830495929,0.0
DaNang,NguHanhSon,1654189200,75,25.99,89,1006,25.99,25.99,25.99,Clouds,200,2.57,0,0.9928448063163089,0.0
DaNang,ThanhKhe,1654192800,75,25.99,89,1006,25.99,25.99,25.99,Clouds,220,1.03,0,0.9928448063163089,0.0
DaNang,HoaVang,1654192800,75,25.95,89,1006,25.95,25.95,25.95,Clouds,220,1.03,0,0.9928448063163089,0.0
DaNang,SonTra,1654210800,75,32.54,83,1005,27.99,27.99,27.99,Clouds,0,0.0,0,0.9918578830495929,0.0
DaNang,LienChieu,1654214400,75,31.11,74,1006,27.95,27.95,27.95,Clouds,0,0.0,0,0.9928448063163089,0.0
DaNang,HoaVang,1654218000,40,36.37,58,1006,31.95,31.95,31.95,Clouds,0,0.0,0,0.9928448063163089,0.0
DaNang,LienChieu,1654218000,40,36.37,58,1006,31.95,31.95,31.95,Clouds,0,0.0,0,0.9928448063163089,0.0
QuangNam,TP_HoiAn,1654221600,97,40.98,68,1005,33.98,33.98,33.98,Clouds,221,4.09,0,0.9918578830495929,2.160733528177796
DaNang,CamLe,1654221600,20,39.06,52,1006,33.99,33.99,33.99,Clouds,0,0.0,0,0.9928448063163089,0.0
DaNang,CamLe,1654225200,40,38.79,58,1005,32.99,32.99,32.99,Clouds,210,3.09,0,0.9918578830495929,1.5520907286624699
QuangNam,TX_DienBan,1654225200,40,38.79,58,1005,32.99,32.99,32.99,Clouds,210,3.09,0,0.9918578830495929,1.5520907286624699
DaNang,LienChieu,1654228800,40,40.06,55,1005,33.95,33.95,33.95,Clouds,200,4.63,0,0.9918578830495929,2.6583246457198797
QuangNam,TP_TamKy,1654232400,83,39.28,54,1004,33.78,33.78,33.78,Clouds,77,2.61,0,0.9908709597828769,0.3229172385106181
DaNang,HoaVang,1654236000,20,41.95,55,1004,34.95,34.95,34.95,Clouds,120,3.09,0,0.9908709597828769,1.0814999999999995
QuangNam,TX_DienBan,1654239600,20,40.16,55,1004,33.99,33.99,33.99,Clouds,120,5.66,0,0.9908709597828769,1.7461099999999976
DaNang,ThanhKhe,1654257600,40,25.99,83,1004,25.99,25.99,25.99,Clouds,0,0.51,0,0.9908709597828769,0.0
DaNang,SonTra,1654261200,40,25.84,88,1006,24.99,24.99,24.99,Clouds,180,1.54,0,0.9928448063163089,0.1309000000000002
DaNang,HaiChau,1654264800,40,25.99,89,1007,25.99,25.99,25.99,Clouds,220,1.03,0,0.9938317295830249,0.0
DaNang,ThanhKhe,1654275600,40,26.0,94,1007,24.99,24.99,24.99,Clouds,190,1.03,0,0.9938317295830249,0.10244955054586016
QuangNam,TX_DienBan,1654275600,40,26.0,94,1007,24.99,24.99,24.99,Clouds,190,1.03,0,0.9938317295830249,0.10244955054586016
QuangNam,TX_DienBan,1654293600,20,25.99,89,1005,25.99,25.99,25.99,Clouds,0,0.0,0,0.9918578830495929,0.0
DaNang,SonTra,1654300800,20,33.22,62,1006,29.99,29.99,29.99,Clouds,210,3.09,0,0.9928448063163089,0.8643539747551345
QuangNam,TP_HoiAn,1654304400,49,38.98,68,1007,31.98,31.98,31.98,Clouds,234,2.9,0,0.9938317295830249,1.19320406215372
QuangNam,TP_TamKy,1654311600,48,36.94,56,1007,32.47,32.47,32.47,Clouds,298,1.44,0,0.9938317295830249,0.3021894555340219
DaNang,NguHanhSon,1654315200,20,40.27,49,1006,34.99,34.99,34.99,Clouds,210,4.12,0,0.9928448063163089,1.883917022376517
DaNang,HaiChau,1654318800,20,40.99,62,1006,33.99,33.99,33.99,Clouds,280,2.06,0,0.9928448063163089,0.25040067219571305
DaNang,HoaVang,1654329600,20,39.95,66,1005,32.95,32.95,32.95,Clouds,90,4.63,0,0.9918578830495929,1.984540138018286e-16
DaNang,LienChieu,1654333200,20,38.87,66,1004,31.95,31.95,31.95,Clouds,80,3.6,0,0.9908709597828769,0.4325923402038569
QuangNam,TP_HoiAn,1654333200,74,38.98,73,1004,31.98,31.98,31.98,Clouds,43,3.59,0,0.9908709597828769,1.8378918521689744
DaNang,ThanhKhe,1654340400,20,36.41,66,1004,30.99,30.99,30.99,Clouds,100,2.57,0,0.9908709597828769,0.2418814925993738
QuangNam,TP_HoiAn,1654344000,81,36.98,84,1005,29.98,29.98,29.98,Clouds,152,2.78,0,0.9918578830495929,1.7182160157034705
DaNang,HaiChau,1654347600,20,35.01,70,1005,29.99,29.99,29.99,Clouds,0,1.03,0,0.9918578830495929,0.51706
DaNang,NguHanhSon,1654347600,20,35.01,70,1005,29.99,29.99,29.99,Clouds,0,1.03,0,0.9918578830495929,0.51706
DaNang,ThanhKhe,1654347600,20,35.01,70,1005,29.99,29.99,29.99,Clouds,0,1.03,0,0.9918578830495929,0.51706
DaNang,CamLe,1654351200,20,35.01,70,1006,29.99,29.99,29.99,Clouds,0,0.51,0,0.9928448063163089,0.25602
DaNang,SonTra,1654351200,20,35.01,70,1006,29.99,29.99,29.99,Clouds,0,0.51,0,0.9928448063163089,0.25602
DaNang,HaiChau,1654354800,20,35.01,70,1006,29.99,29.99,29.99,Clouds,260,0.51,0,0.9928448063163089,0.0444574064462875
DaNang,HoaVang,1654354800,20,34.92,70,1006,29.95,29.95,29.95,Clouds,260,0.51,0,0.9928448063163089,0.044014603593236855
DaNang,SonTra,1654358400,20,32.54,83,1006,27.99,27.99,27.99,Clouds,230,1.54,0,0.9928448063163089,0.4504012781073583
DaNang,ThanhKhe,1654362000,20,32.54,83,1006,27.99,27.99,27.99,Clouds,230,0.51,0,0.9928448063163089,0.1491588648277615
QuangNam,TP_HoiAn,1654362000,62,32.84,85,1005,27.98,27.98,27.98,Clouds,230,3.4,0,0.9918578830495929,1.0621422462460386
DaNang,SonTra,1654380000,20,29.53,78,1004,26.99,26.99,26.99,Clouds,230,0.51,0,0.9908709597828769,0.08326670695879441
DaNang,HoaVang,1654380000,20,29.45,78,1004,26.95,26.95,26.95,Clouds,230,0.51,0,0.9908709597828769,0.08195542023503379
DaNang,LienChieu,1654383600,0,30.44,69,1005,27.95,27.95,27.95,Clear,0,0.0,0,0.9918578830495929,0.0
QuangNam,TP_TamKy,1654383600,89,25.72,79,1005,25.09,25.09,25.09,Clouds,231,2.66,0,0.9918578830495929,0.10546151113213154
DaNang,CamLe,1654387200,0,32.71,70,1005,28.99,28.99,28.99,Clear,220,1.03,0,0.9918578830495929,0.2935175888254678
DaNang,HaiChau,1654387200,0,32.71,70,1005,28.99,28.99,28.99,Clear,220,1.03,0,0.9918578830495929,0.2935175888254678
DaNang,LienChieu,1654390800,0,36.37,58,1006,31.95,31.95,31.95,Clear,0,0.0,0,0.9928448063163089,0.0
QuangNam,TP_HoiAn,1654394400,74,40.98,62,1006,33.98,33.98,33.98,Clouds,237,2.43,0,0.9928448063163089,0.9264309985605609
DaNang,HaiChau,1654398000,0,38.04,49,1006,33.99,33.99,33.99,Clear,190,2.57,0,0.9928448063163089,1.0250371497227557
DaNang,SonTra,1654405200,20,42.88,44,1005,36.99,36.99,36.99,Clouds,220,1.54,0,0.9918578830495929,0.6948482725755003
DaNang,SonTra,1654408800,20,41.4,46,1004,35.99,35.99,35.99,Clouds,0,1.54,0,0.9908709597828769,0.8331399999999995
DaNang,NguHanhSon,1654419600,20,38.79,58,1003,32.99,32.99,32.99,Clouds,80,3.6,0,0.9898840365161609,0.3625773949685505
DaNang,LienChieu,1654426800,20,38.87,66,1003,31.95,31.95,31.95,Clouds,110,3.09,0,0.9898840365161609,0.7313348320704106
QuangNam,TP_HoiAn,1654426800,100,38.98,79,1003,31.98,31.98,31.98,Clouds,116,1.57,0,0.9898840365161609,0.48176989032119594
QuangNam,TP_TamKy,1654444800,100,26.21,83,1005,26.21,26.21,26.21,Clouds,238,1.44,0,0.9918578830495929,0.0
DaNang,HaiChau,1654448400,20,32.54,83,1005,27.99,27.99,27.99,Clouds,240,0.51,0,0.9918578830495929,0.11602500000000011
DaNang,HaiChau,1654455600,20,32.54,83,1004,27.99,27.99,27.99,Clouds,0,0.0,0,0.9908709597828769,0.0
DaNang,ThanhKhe,1654455600,20,32.54,83,1004,27.99,27.99,27.99,Clouds,0,0.0,0,0.9908709597828769,0.0
DaNang,ThanhKhe,1654459200,20,32.54,83,1004,27.99,27.99,27.99,Clouds,240,0.51,0,0.9908709597828769,0.11602500000000011
DaNang,NguHanhSon,1654459200,20,32.54,83,1004,27.99,27.99,27.99,Clouds,240,0.51,0,0.9908709597828769,0.11602500000000011
DaNang,LienChieu,1654462800,20,31.68,78,1004,27.95,27.95,27.95,Clouds,0,0.51,0,0.9908709597828769,0.19023000000000004
DaNang,SonTra,1654470000,20,30.0,83,1004,26.99,26.99,26.99,Clouds,0,0.51,0,0.9908709597828769,0.1535100000000001
DaNang,HoaVang,1654484400,0,40.17,49,1005,34.95,34.95,34.95,Clear,190,1.54,0,0.9918578830495929,0.7916672564914536
QuangNam,TX_DienBan,1654488000,0,42.67,49,1004,35.99,35.99,35.99,Clear,270,2.06,0,0.9908709597828769,2.5278179510560344e-16
DaNang,NguHanhSon,1654488000,0,42.67,49,1004,35.99,35.99,35.99,Clear,270,2.06,0,0.9908709597828769,2.5278179510560344e-16
DaNang,NguHanhSon,1654498800,20,43.99,47,1003,36.99,36.99,36.99,Clouds,360,3.09,0,0.9898840365161609,2.163
DaNang,LienChieu,1654498800,20,43.95,47,1003,36.95,36.95,36.95,Clouds,360,3.09,0,0.9898840365161609,2.163
QuangNam,TX_DienBan,1654502400,20,38.79,58,1002,32.99,32.99,32.99,Clouds,30,3.6,0,0.9888971132494448,1.8082610431019073
DaNang,HaiChau,1654502400,20,38.79,58,1002,32.99,32.99,32.99,Clouds,30,3.6,0,0.9888971132494448,1.8082610431019073
DaNang,ThanhKhe,1654502400,20,38.79,58,1002,32.99,32.99,32.99,Clouds,30,3.6,0,0.9888971132494448,1.8082610431019073
DaNang,HoaVang,1654506000,20,36.37,58,1003,31.95,31.95,31.95,Clouds,20,2.06,0,0.9898840365161609,0.855608925077985
QuangNam,TP_HoiAn,1654506000,100,38.98,71,1002,31.98,31.98,31.98,Clouds,111,3.55,0,0.9888971132494448,0.8905443546200706
DaNang,CamLe,1654509600,40,36.41,66,1003,30.99,30.99,30.99,Clouds,230,4.12,0,0.9898840365161609,1.4353704439344295
DaNang,LienChieu,1654513200,40,32.44,83,1003,27.95,27.95,27.95,Thunderstorm,170,3.6,1,0.9898840365161609,1.5918432519689325
QuangNam,TP_TamKy,1654513200,100,30.64,86,1002,27.12,27.12,27.12,Clouds,191,1.37,0,0.9888971132494448,0.47337989294580146
DaNang,HoaVang,1654513200,40,32.44,83,1003,27.95,27.95,27.95,Thunderstorm,170,3.6,1,0.9898840365161609,1.5918432519689325
DaNang,CamLe,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
DaNang,HaiChau,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
QuangNam,TX_DienBan,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
DaNang,NguHanhSon,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
DaNang,SonTra,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
DaNang,ThanhKhe,1654513200,40,32.54,83,1003,27.99,27.99,27.99,Thunderstorm,170,3.6,1,0.9898840365161609,1.613115099433997
QuangNam,TP_HoiAn,1654516800,100,32.2,81,1003,27.98,27.98,27.98,Clouds,151,2.05,0,0.9898840365161609,0.7566335086462916
DaNang,HaiChau,1654520400,40,29.53,78,1005,26.99,26.99,26.99,Clouds,200,2.06,0,0.9918578830495929,0.4916847669000193
DaNang,HaiChau,1654527600,40,29.53,78,1005,26.99,26.99,26.99,Clouds,180,1.54,0,0.9918578830495929,0.39116000000000045
DaNang,HoaVang,1654527600,40,29.45,78,1005,26.95,26.95,26.95,Clouds,180,1.54,0,0.9918578830495929,0.385
QuangNam,TP_TamKy,1654531200,100,26.26,88,1005,25.37,25.37,25.37,Clouds,220,1.89,0,0.9918578830495929,0.12885633577704336
DaNang,ThanhKhe,1654542000,20,25.84,88,1004,24.99,24.99,24.99,Clouds,190,0.51,0,0.9908709597828769,0.04269141609307929
DaNang,LienChieu,1654545600,20,25.95,83,1004,25.95,25.95,25.95,Clouds,230,0.51,0,0.9908709597828769,0.0
DaNang,HoaVang,1654545600,20,25.95,83,1004,25.95,25.95,25.95,Clouds,230,0.51,0,0.9908709597828769,0.0
DaNang,NguHanhSon,1654556400,20,25.99,83,1005,25.99,25.99,25.99,Clouds,0,0.0,0,0.9918578830495929,0.0
DaNang,ThanhKhe,1654563600,20,35.33,62,1005,30.99,30.99,30.99,Clouds,0,1.03,0,0.9918578830495929,0.44702000000000003
QuangNam,TP_TamKy,1654567200,100,34.85,60,1005,31.0,31.0,31.0,Clouds,256,1.68,0,0.9918578830495929,0.15647508207386518
DaNang,CamLe,1654578000,20,40.27,49,1004,34.99,34.99,34.99,Clouds,350,3.09,0,0.9908709597828769,1.6067335451944778
DaNang,HoaVang,1654581600,20,40.51,44,1003,35.95,35.95,35.95,Clouds,70,3.09,0,0.9898840365161609,0.4819200627515999
DaNang,NguHanhSon,1654585200,20,41.6,41,1003,36.99,36.99,36.99,Clouds,70,3.09,0,0.9898840365161609,0.4872042739659819
QuangNam,TX_DienBan,1654588800,20,39.99,62,1003,32.99,32.99,32.99,Clouds,0,2.06,0,0.9898840365161609,1.442
DaNang,SonTra,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
DaNang,ThanhKhe,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
DaNang,CamLe,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
DaNang,NguHanhSon,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
QuangNam,TX_DienBan,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
DaNang,HoaVang,1654592400,40,38.87,66,1003,31.95,31.95,31.95,Thunderstorm,310,2.57,1,0.9898840365161609,1.1431591965709285
DaNang,LienChieu,1654592400,40,38.87,66,1003,31.95,31.95,31.95,Thunderstorm,310,2.57,1,0.9898840365161609,1.1431591965709285
DaNang,HaiChau,1654592400,40,38.97,66,1003,31.99,31.99,31.99,Thunderstorm,310,2.57,1,0.9898840365161609,1.1530709815122953
DaNang,LienChieu,1654596000,40,33.37,74,1004,28.95,28.95,28.95,Clouds,300,3.09,0,0.9908709597828769,0.6828899999999999
DaNang,CamLe,1654599600,40,33.47,74,1004,28.99,28.99,28.99,Clouds,0,1.03,0,0.9908709597828769,0.4614400000000001
DaNang,LienChieu,1654603200,40,31.68,78,1005,27.95,27.95,27.95,Clouds,220,1.54,0,0.9918578830495929,0.44003124901640345
QuangNam,TP_HoiAn,1654610400,100,32.36,82,1006,27.98,27.98,27.98,Rain,164,2.34,1,0.9928448063163089,0.9852163374011014
QuangNam,TP_TamKy,1654614000,100,26.07,86,1007,26.07,26.07,26.07,Rain,179,2.28,1,0.9938317295830249,0.0
DaNang,HaiChau,1654614000,40,32.54,83,1007,27.99,27.99,27.99,Clouds,0,1.03,0,0.9938317295830249,0.46865000000000007
QuangNam,TP_HoiAn,1654614000,100,32.52,83,1006,27.98,27.98,27.98,Rain,177,2.53,1,0.9928448063163089,1.1470458562097992
QuangNam,TP_HoiAn,1654617600,100,32.68,84,1006,27.98,27.98,27.98,Rain,209,2.93,1,0.9928448063163089,1.204438798701662
